t,gx,gy
0.6532950401306152,0.4794529676437378,0.8491662740707397
0.6583020687103271,0.4805057048797608,0.8542651534080505
0.6633090972900391,0.4817984104156494,0.8546411395072937
0.6683151721954346,0.4828453958034515,0.852746844291687
0.6733219623565674,0.4815813302993774,0.8511574268341064
0.6783280372619629,0.4819383919239044,0.8480288982391357
0.6833350658416748,0.4827760457992554,0.8580094575881958
0.6883411407470703,0.4825602769851685,0.8565598726272583
0.6933481693267822,0.4829856157302856,0.8549971580505371
0.698354959487915,0.4844565689563751,0.8548316359519958
0.7033610343933105,0.4827618002891541,0.8564441800117493
0.7083680629730225,0.4843499064445496,0.8542163968086243
0.713374137878418,0.4838331341743469,0.8536592721939087
0.7183811664581299,0.4827288687229157,0.8557508587837219
0.7233870029449463,0.4833378195762634,0.8493472933769226
0.7283940315246582,0.4830426275730133,0.8535805344581604
0.7334010601043701,0.4839490056037903,0.852575421333313
0.7384071350097656,0.4829989969730377,0.8571190237998962
0.7434141635894775,0.4822626113891602,0.8487870693206787
0.7484200000762941,0.4835927486419678,0.8529456853866577
0.7534270286560059,0.4855278134346008,0.8515836596488953
0.7584340572357178,0.4845773279666901,0.8539280295372009
0.7634401321411133,0.4818838536739349,0.852864682674408
0.7684471607208252,0.4819136559963226,0.852580189704895
0.7734529972076416,0.4846461415290833,0.8540490865707397
0.7784600257873535,0.4844061136245728,0.8551514744758606
0.783466100692749,0.4840473830699921,0.8535827398300171
0.7884731292724609,0.4814819395542145,0.8514951467514038
0.7934801578521729,0.4826550781726837,0.8497310876846313
0.7984859943389893,0.4846068918704986,0.8459981083869934
0.8034930229187012,0.4817214608192444,0.8526567816734314
0.8084990978240967,0.4829132854938507,0.8555586934089661
0.8135061264038086,0.486813098192215,0.8583211302757263
0.818511962890625,0.4921966195106506,0.8653295636177063
0.8235189914703369,0.4935662746429443,0.8710508942604065
0.8285260200500488,0.4907695055007935,0.8730209469795227
0.8335320949554443,0.4898383617401123,0.8653476238250732
0.8385391235351562,0.4900681376457214,0.8669747114181519
0.8435449600219727,0.4902419745922089,0.8670901656150818
0.8485519886016846,0.49051433801651,0.8660327196121216
0.8535580635070801,0.4919882714748383,0.8705689311027527
0.858565092086792,0.4895254373550415,0.8621522188186646
0.8635721206665039,0.4906669557094574,0.8680521845817566
0.8685779571533203,0.4916263520717621,0.8646655082702637
0.8735849857330322,0.4879405200481415,0.8661645650863647
0.8785910606384277,0.4906571507453919,0.8694577813148499
0.8835980892181396,0.4904732406139374,0.8659676313400269
0.8886041641235352,0.4895459711551666,0.8676992058753967
0.893610954284668,0.4895110726356506,0.8643229007720947
0.8986179828643799,0.4899312853813171,0.8685069680213928
0.9036240577697754,0.4914332628250122,0.8677680492401123
0.9086310863494872,0.4908286035060882,0.868823766708374
0.9136371612548828,0.4913774728775024,0.8706012964248657
0.9186439514160156,0.489872545003891,0.8689572215080261
0.9236500263214112,0.4900151193141937,0.8707090020179749
0.9286570549011229,0.491960346698761,0.8642953634262085
0.9336631298065186,0.4899771511554718,0.8695895671844482
0.9386701583862304,0.4913455545902252,0.8693378567695618
0.9436769485473632,0.4902876019477844,0.869931161403656
0.9486830234527588,0.4927902221679688,0.8683192729949951
0.9536900520324708,0.4895929992198944,0.8694027662277222
0.9586961269378662,0.4900133013725281,0.870826005935669
0.963703155517578,0.4885630309581757,0.8679616451263428
0.9687089920043944,0.4899920523166657,0.8716954588890076
0.9737160205841064,0.4893413782119751,0.8636370897293091
0.9787230491638184,0.4895604848861694,0.8680447340011597
0.983729124069214,0.4910961985588074,0.8677594065666199
0.9887361526489258,0.4901403486728668,0.8722479343414307
0.9937419891357422,0.4920493364334106,0.8671398758888245
0.998749017715454,0.4900940358638763,0.8735013008117676
1.0037560462951658,0.4904890954494476,0.8697701096534729
1.0087621212005615,0.4909124672412872,0.8695062398910522
1.0137691497802734,0.4908815622329712,0.869579553604126
1.0187749862670898,0.49319550395011896,0.8665103912353516
1.0237820148468018,0.4897319078445434,0.872279167175293
1.0287880897521973,0.4895336925983429,0.8707393407821655
1.0337951183319092,0.4924694299697876,0.8702470064163208
1.0388009548187256,0.4896279275417328,0.867565393447876
1.0438079833984375,0.4920551180839538,0.8633471727371216
1.0488150119781494,0.4919614791870117,0.8724544048309326
1.0538210868835451,0.4897201061248779,0.8664717674255371
1.0588281154632568,0.489783376455307,0.865188479423523
1.0638339519500732,0.4892074167728424,0.8679131269454956
1.0688409805297852,0.4891409575939178,0.8680278658866882
1.073848009109497,0.490636944770813,0.8675908446311951
1.0788540840148926,0.4887468218803406,0.8675525784492493
1.0838611125946045,0.4896789193153381,0.865727961063385
1.088866949081421,0.4904122650623322,0.8666847944259644
1.0938739776611328,0.4894105792045593,0.8708982467651367
1.0988800525665283,0.4910106360912323,0.8736223578453064
1.1038870811462402,0.4884353876113892,0.8692803978919983
1.108894109725952,0.489990770816803,0.8675407767295837
1.1138999462127686,0.4889538288116455,0.8674781322479248
1.1189069747924805,0.4924579560756683,0.8699034452438354
1.123913049697876,0.48899960517883295,0.8667762279510498
1.128920078277588,0.4889748692512512,0.8663367629051208
1.1339261531829834,0.487839549779892,0.8696277737617493
1.1389329433441162,0.4888558685779572,0.8683579564094543
1.143939971923828,0.4884747564792633,0.8653594851493835
1.1489460468292236,0.4886164367198944,0.8643923997879028
1.1539530754089355,0.4881103932857514,0.8704172968864441
1.158959150314331,0.4884690344333649,0.868626594543457
1.163966178894043,0.4882781207561493,0.8694184422492981
1.1689720153808594,0.4891473352909088,0.8654953837394714
1.1739790439605713,0.4911537170410156,0.866258442401886
1.1789860725402832,0.4897406101226807,0.8687869310379028
1.1839921474456787,0.4881762266159058,0.8696703910827637
1.1889991760253906,0.4870034456253052,0.8715153932571411
1.194005012512207,0.4892752766609192,0.8662287592887878
1.199012041091919,0.4907387495040894,0.8728656768798828
1.2040181159973145,0.4884894490242005,0.8672967553138733
1.2090251445770264,0.4802456200122833,0.8682013154029846
1.2140321731567385,0.4784016907215118,0.8631918430328369
1.219038009643555,0.4770244657993317,0.8624441623687744
1.2240450382232666,0.4805850684642792,0.8593145608901978
1.229051113128662,0.4790304899215698,0.8615103960037231
1.234058141708374,0.4778255224227905,0.8622708320617676
1.2390639781951904,0.4797795414924622,0.8649005889892578
1.2440710067749023,0.4777713418006897,0.8699821829795837
1.2490780353546145,0.4787504971027374,0.8694623708724976
1.2540841102600098,0.4760818481445313,0.8653085231781006
1.2590911388397217,0.4768993854522705,0.8645497560501099
1.264096975326538,0.4741774499416351,0.8641514182090759
1.26910400390625,0.4768462777137756,0.8675222992897034
1.2741100788116455,0.4784665405750274,0.8634489178657532
1.2791171073913574,0.4766745865345001,0.8630738258361816
1.2841241359710691,0.4773061871528626,0.870151162147522
1.2891299724578855,0.4783979654312134,0.8629648685455322
1.2941370010375977,0.4781650900840759,0.864975094795227
1.2991430759429932,0.477391391992569,0.8661949634552002
1.304150104522705,0.4785481691360474,0.8695113062858582
1.3091561794281006,0.4768502116203308,0.8653777241706848
1.3141629695892334,0.4774196743965149,0.8621872067451477
1.319169998168945,0.4774048626422882,0.865324079990387
1.3241760730743408,0.4778682589530945,0.8686562180519104
1.3291831016540527,0.4770468473434448,0.8661697506904602
1.3341891765594482,0.4786689877510071,0.8654404878616333
1.339195966720581,0.4803895652294159,0.8644165992736816
1.3442020416259766,0.4783221781253815,0.865341305732727
1.3492090702056885,0.4785434007644653,0.8628512620925903
1.3542160987854004,0.4785195291042328,0.8694895505905151
1.359222173690796,0.4767714738845825,0.864777147769928
1.3642289638519287,0.4766584038734436,0.862999677658081
1.3692350387573242,0.4770434200763702,0.8640649318695068
1.374242067337036,0.4795482158660889,0.8620500564575195
1.3792481422424316,0.4754752814769745,0.8667424321174622
1.3842551708221436,0.4771832525730133,0.858689546585083
1.3892619609832764,0.4782329797744751,0.8658109307289124
1.394268035888672,0.4769374430179596,0.8614864945411682
1.3992750644683838,0.4764465093612671,0.8639878630638123
1.4042811393737793,0.4785807430744171,0.8613177537918091
1.4092881679534912,0.4773774445056915,0.8651264309883118
1.4142940044403076,0.477234959602356,0.8577007055282593
1.4193010330200195,0.4787296354770661,0.8591848015785217
1.4243080615997314,0.4787435531616211,0.8610937595367432
1.429314136505127,0.4768914878368378,0.8614209890365601
1.4343211650848389,0.4798462688922882,0.8594639897346497
1.4393270015716553,0.4799114167690277,0.8614069819450378
1.4443340301513672,0.475915789604187,0.8594262599945068
1.4493401050567627,0.4770565032958984,0.8546695709228516
1.4543471336364746,0.4793657660484314,0.8623464107513428
1.4593541622161863,0.4793812930583954,0.8581604957580566
1.4643599987030032,0.4797913730144501,0.8590233325958252
1.4693670272827148,0.4776505529880524,0.8568279147148132
1.4743731021881104,0.4784535467624664,0.8583230376243591
1.4793801307678225,0.4788131415843964,0.8547958135604858
1.484385967254639,0.479964405298233,0.8506442904472351
1.4893929958343506,0.4794096648693085,0.8523344993591309
1.4944000244140625,0.4796363413333893,0.8522775769233704
1.499406099319458,0.4746685922145844,0.8487685322761536
1.50441312789917,0.4788970053195954,0.8509790897369385
1.5094189643859863,0.4763666987419128,0.8480754494667053
1.5144259929656982,0.475287526845932,0.8466978669166565
1.5194330215454102,0.477834939956665,0.8475236892700195
1.5244390964508057,0.4754012823104858,0.8456235527992249
1.5294461250305176,0.4778532087802887,0.8477501273155212
1.534451961517334,0.4780845642089844,0.8415817022323608
1.539458990097046,0.4755787253379822,0.8475203514099121
1.5444650650024414,0.4742363393306732,0.8342384099960327
1.549472093582153,0.4785706996917725,0.8423683643341064
1.5544791221618652,0.4770489931106568,0.8365542888641357
1.5594849586486816,0.4770325124263763,0.832944929599762
1.5644919872283936,0.4738574922084808,0.8325439691543579
1.569498062133789,0.4754432737827301,0.8362780213356018
1.574505090713501,0.475566953420639,0.8303369879722595
1.5795111656188965,0.4737127721309662,0.8257007598876953
1.5845179557800293,0.4765829741954804,0.8251473903656006
1.5895249843597412,0.4759128093719482,0.8203120827674866
1.5945310592651367,0.473071962594986,0.8158554434776306
1.5995380878448486,0.4761408865451813,0.816091775894165
1.604544162750244,0.4777211248874664,0.8139622211456299
1.609550952911377,0.4782900214195252,0.8102595806121826
1.6145570278167725,0.4749900698661804,0.8060266375541687
1.6195640563964844,0.4748952984809876,0.8024719953536987
1.6245710849761963,0.4735123813152313,0.7989998459815979
1.6295771598815918,0.4732796549797058,0.7933140993118286
1.6345839500427246,0.4749936759471893,0.7934495806694031
1.63959002494812,0.4722335338592529,0.7922622561454773
1.6445970535278318,0.4753023982048034,0.7843809127807617
1.6496031284332275,0.4755336344242096,0.7838512659072876
1.6546101570129397,0.4734942317008972,0.7775476574897766
1.6596169471740725,0.473671942949295,0.7801255583763123
1.6646230220794678,0.4757906794548034,0.7738721370697021
1.6696300506591797,0.4731943607330322,0.7696047425270081
1.6746361255645752,0.476641058921814,0.7737960815429688
1.6796431541442869,0.4752345383167267,0.7680072784423828
1.6846489906311035,0.4733444452285767,0.7652416229248047
1.6896560192108154,0.4740351140499115,0.7636462450027466
1.6946630477905271,0.4718931317329407,0.7566277980804443
1.6996691226959229,0.471284955739975,0.755632758140564
1.7046761512756348,0.4722362756729126,0.7532166242599487
1.7096819877624512,0.4730015099048615,0.7539171576499939
1.714689016342163,0.4718355238437653,0.7485625147819519
1.7196950912475586,0.4722623825073242,0.745064377784729
1.7247021198272705,0.4722358286380768,0.743556022644043
1.7297091484069824,0.4740948081016541,0.7397092580795288
1.7347149848937988,0.4711323976516724,0.7407522797584534
1.7397220134735107,0.4702428579330444,0.7396777272224426
1.7447280883789062,0.4711471199989319,0.7372486591339111
1.7497351169586182,0.4720062017440796,0.7284815907478333
1.7547409534454346,0.4687680900096893,0.7268617153167725
1.7597479820251465,0.4699183702468872,0.7284098863601685
1.7647550106048584,0.4711897969245911,0.7214057445526123
1.7697610855102541,0.4683104455471039,0.7240973711013794
1.7747681140899658,0.4681850373744965,0.7189643979072571
1.7797739505767822,0.4723615348339081,0.7114241123199463
1.784780979156494,0.470094084739685,0.7073264718055725
1.7897870540618896,0.47002258896827703,0.6930864453315735
1.7947940826416016,0.4755529165267944,0.6668615341186523
1.7998011112213137,0.4759502410888672,0.6461656093597412
1.8048069477081297,0.4699679315090179,0.6326675415039062
1.8098139762878416,0.465528666973114,0.6268798112869263
1.8148200511932373,0.4631437063217163,0.6226820945739746
1.8198270797729488,0.4642773866653442,0.6261980533599854
1.8248331546783447,0.4653319120407105,0.6259052753448486
1.829839944839477,0.4630973935127258,0.6260759234428406
1.834846019744873,0.4629448354244232,0.6254302859306335
1.839853048324585,0.4643442928791046,0.6199267506599426
1.8448600769042969,0.4644306898117066,0.6144936084747314
1.8498661518096924,0.4623114466667175,0.6132578253746033
1.8548729419708248,0.4631389379501343,0.6100477576255798
1.8598790168762207,0.4634414911270142,0.6087501049041748
1.8648860454559328,0.4612343311309815,0.6024146676063538
1.8698930740356443,0.4614072442054749,0.5973954796791077
1.87489914894104,0.4642404317855835,0.598640501499176
1.879906177520752,0.4613849520683289,0.5943210124969482
1.8849120140075684,0.4607060551643372,0.594499409198761
1.8899190425872805,0.4633251130580902,0.5890142321586609
1.894925117492676,0.4623880386352539,0.5818229913711548
1.899932146072388,0.4626739025115967,0.5786212682723999
1.9049391746521,0.4634088277816773,0.5775266289710999
1.909945011138916,0.4602582454681397,0.5728107690811157
1.9149520397186282,0.4622784554958344,0.572727620601654
1.9199581146240237,0.4638475775718689,0.5638414621353149
1.9249651432037356,0.4617237746715546,0.5623108148574829
1.929970979690552,0.4623687863349914,0.559422492980957
1.934978008270264,0.4621347486972809,0.557430624961853
1.939985036849976,0.4637324512004852,0.5553250908851624
1.9449911117553709,0.4658927023410797,0.5539616942405701
1.949998140335083,0.4654873311519623,0.5532827973365784
1.9550039768218996,0.4637118875980377,0.5495082139968872
1.9600110054016116,0.4637584388256073,0.5418553948402405
1.9650170803070068,0.4613377451896668,0.5377606749534607
1.9700241088867188,0.4662472605705261,0.5355134010314941
1.9750311374664309,0.4692525565624237,0.5202783942222595
1.9800369739532468,0.4792254269123077,0.4945293664932251
1.985044002532959,0.4887778759002686,0.46261632442474365
1.9900500774383545,0.4868682026863098,0.45913761854171753
1.9950571060180664,0.483692079782486,0.4597039222717285
2.0000629425048833,0.478765994310379,0.4541499614715576
2.0050699710845947,0.4814245104789734,0.4574449062347412
2.010076999664306,0.4806674718856812,0.4599614143371582
2.0150830745697017,0.4809843003749848,0.4527069330215454
2.020090103149414,0.4802867770195007,0.4495342969894409
2.0250961780548096,0.480905294418335,0.4430428743362427
2.0301029682159424,0.4826265573501587,0.4386710524559021
2.0351090431213383,0.4852233827114105,0.4377695322036743
2.0401160717010502,0.4839560687541962,0.4297429323196411
2.0451231002807617,0.4840394556522371,0.4256137013435364
2.050129175186157,0.4821168780326843,0.42805367708206177
2.05513596534729,0.4817774295806885,0.42563414573669434
2.060142040252685,0.4829801321029663,0.424707293510437
2.065149068832397,0.48467141389846796,0.4274071455001831
2.0701551437377934,0.4863585233688354,0.4220578670501709
2.075162172317505,0.4821104109287262,0.41578251123428345
2.0801689624786377,0.4848242104053497,0.4135790467262268
2.085175037384033,0.4813815653324127,0.4173225164413452
2.090182065963745,0.4853436350822449,0.4117022156715393
2.0951881408691406,0.4885623455047608,0.41253435611724854
2.1001951694488525,0.4852215647697449,0.4084205627441406
2.105201005935669,0.4832575917243958,0.4107179641723633
2.110208034515381,0.4854463338851929,0.39972543716430664
2.1152150630950928,0.4848278164863586,0.400171160697937
2.1202211380004883,0.4858806729316712,0.4024229049682617
2.1252281665801998,0.4854413568973541,0.3986257314682007
2.1302340030670166,0.4847545325756073,0.3946831226348877
2.1352410316467285,0.4843381941318512,0.3928126096725464
2.140247106552124,0.4846358895301819,0.38947373628616333
2.145254135131836,0.4821964502334595,0.3864109516143799
2.1502611637115483,0.4772753119468689,0.358508825302124
2.1552670001983643,0.4712745547294617,0.3289835453033447
2.1602740287780757,0.4671216905117035,0.3136405944824219
2.165280103683472,0.4694766700267792,0.3096332550048828
2.170287132263184,0.4693834781646729,0.3044375777244568
2.17529296875,0.471633106470108,0.3018423914909363
2.180299997329712,0.4712854325771332,0.30768918991088867
2.1853070259094243,0.4731833934783936,0.30828940868377686
2.19031310081482,0.4751843214035034,0.30571961402893066
2.1953201293945312,0.4750276207923889,0.2997434139251709
2.200325965881348,0.4733159244060517,0.29548847675323486
2.20533299446106,0.4756166934967041,0.3000112771987915
2.210339069366455,0.475744366645813,0.29916906356811523
2.215346097946167,0.4756990373134613,0.2945520877838135
2.220353126525879,0.4732570350170136,0.29911333322525024
2.2253589630126958,0.4739775061607361,0.2929106354713441
2.2303659915924072,0.4737640619277954,0.29813647270202637
2.2353720664978027,0.4752023220062256,0.2933543920516968
2.240379095077514,0.4768825769424439,0.28735458850860596
2.24538516998291,0.4755080938339234,0.2927049398422241
2.250391960144043,0.4751085340976715,0.29232704639434814
2.255398988723755,0.4749045073986054,0.2952617406845093
2.2604050636291504,0.4769206643104553,0.2933557629585266
2.2654120922088623,0.4770139753818512,0.2908608317375183
2.2704181671142583,0.476552963256836,0.2895963191986084
2.27542495727539,0.4756298363208771,0.29074931144714355
2.280431032180786,0.4778196811676026,0.29337745904922485
2.285438060760498,0.4778869152069092,0.29733991622924794
2.29044508934021,0.4775186777114868,0.2939711809158325
2.295451164245605,0.4760773181915283,0.29717177152633667
2.3004579544067383,0.4773730933666229,0.29686033725738525
2.3054640293121342,0.4766830801963806,0.29672741889953613
2.3104710578918457,0.4749759435653687,0.2994791269302368
2.3154780864715576,0.477983295917511,0.3035282492637634
2.320484161376953,0.4770737588405609,0.3013131618499756
2.325490951538086,0.4793475270271301,0.3027341365814209
2.330497026443481,0.4769247174263001,0.31146878004074097
2.3355040550231934,0.4751238226890564,0.3141573667526245
2.340510129928589,0.4804921448230744,0.3160616159439087
2.345517158508301,0.4780927896499634,0.30741357803344727
2.3505239486694336,0.4766684770584106,0.31261372566223145
2.355530023574829,0.4778668284416199,0.3114878535270691
2.360537052154541,0.476863443851471,0.3112332224845886
2.3655431270599365,0.4775423109531402,0.30563199520111084
2.3705501556396484,0.4779660105705261,0.3120385408401489
2.375555992126465,0.4779365658760071,0.31061214208602894
2.3805630207061768,0.4777279198169708,0.30997490882873535
2.3855700492858887,0.4782198965549469,0.31178396940231323
2.390576124191284,0.4748300909996033,0.31197690963745117
2.395583152770996,0.478657990694046,0.3161633014678955
2.4005889892578125,0.4768723249435425,0.31650084257125854
2.4055960178375244,0.4759425222873688,0.31790268421173096
2.41060209274292,0.4772683382034302,0.3151557445526123
2.415609121322632,0.4757876992225647,0.32275545597076416
2.420616149902344,0.4764774739742279,0.32044827938079834
2.42562198638916,0.4784572124481201,0.3190041184425354
2.430629014968872,0.477916806936264,0.318886935710907
2.435635089874268,0.4781077206134796,0.322101354598999
2.4406421184539795,0.4764529168605805,0.3210153579711914
2.445647954940796,0.4783190190792084,0.3195829391479492
2.4506549835205083,0.4776485860347748,0.3176202178001404
2.45566201210022,0.4756482839584351,0.32236719131469727
2.4606680870056152,0.4768687188625336,0.3218449354171753
2.4656751155853267,0.4755374491214752,0.3183572292327881
2.470680952072144,0.4783039093017578,0.31818175315856934
2.4756879806518555,0.4781659245491028,0.3278961777687073
2.480694055557251,0.4746527969837189,0.32801592350006104
2.485701084136963,0.4748323857784271,0.33186161518096924
2.490708112716675,0.4773479104042053,0.3275761604309082
2.4957139492034908,0.4742070734500885,0.3317083716392517
2.500720977783203,0.477757602930069,0.33052217960357666
2.505727052688598,0.4781927764415741,0.334438681602478
2.5107340812683105,0.4797990918159485,0.33204054832458496
2.515740156173706,0.4775762856006622,0.3338671326637268
2.520746946334839,0.4780325591564178,0.33678847551345825
2.525753974914551,0.4796948730945587,0.33679962158203125
2.5307600498199463,0.4778174161911011,0.33973491191864014
2.535767078399658,0.4779470860958099,0.3386852741241455
2.5407731533050537,0.4795887470245361,0.3395928144454956
2.5457799434661865,0.4794759750366211,0.3406446576118469
2.550786018371582,0.4784756898880005,0.3448244333267212
2.555793046951294,0.4795505106449127,0.34369343519210815
2.560800075531006,0.4774497747421265,0.34854722023010254
2.5658061504364014,0.4784225821495056,0.35009121894836426
2.5708131790161133,0.4772025048732758,0.34951579570770264
2.5758190155029297,0.4778613746166229,0.34988731145858765
2.5808260440826416,0.4802455604076386,0.3496696949005127
2.585832118988037,0.4809650778770447,0.35714733600616455
2.590839147567749,0.4763588011264801,0.3566553592681885
2.595846176147461,0.4773770868778229,0.3597210645675659
2.6008520126342773,0.4803576171398163,0.35754549503326416
2.6058590412139893,0.4807754456996918,0.3605976104736328
2.6108651161193848,0.478896290063858,0.3651058077812195
2.6158721446990967,0.4791584312915802,0.37083858251571655
2.620877981185913,0.4795461297035217,0.36942434310913086
2.625885009765625,0.4791567325592041,0.3685048818588257
2.630892038345337,0.4792448878288269,0.36429303884506226
2.6358981132507324,0.4787542819976807,0.3770827651023865
2.6409051418304443,0.4796724319458008,0.37847161293029785
